ticker,Industry_group_code,Industry_group_name
AEO,2550,Retailing
SNAP,5020,Media & Entertainment
IR,2010,Capital Goods
NKTR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PUMP,1010,Energy
FLEX,4520,Technology Hardware & Equipment
ABCB,4010,Banks
ABCB,4010,Banks
SSD,2010,Capital Goods
LBRT,1010,Energy
ESS,6010,Real Estate
HIW,6010,Real Estate
HIW,6010,Real Estate
FDP,3020,"Food, Beverage & Tobacco"
GBX,2010,Capital Goods
MATW,2020,Commercial & Professional Services
GEO,2020,Commercial & Professional Services
SOI,1010,Energy
ADTN,4520,Technology Hardware & Equipment
AMED,3510,Health Care Equipment & Services
DAR,3020,"Food, Beverage & Tobacco"
AYX,4510,Software & Services
SIRI,5020,Media & Entertainment
RS,1510,Materials
TESS,4520,Technology Hardware & Equipment
OKTA,4510,Software & Services
CARV,4010,Banks
CARV,4010,Banks
KNX,2030,Transportation
AZPN,4510,Software & Services
NWBI,4010,Banks
NWBI,4010,Banks
ZYME,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BHVN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
USAP,1510,Materials
APPN,4510,Software & Services
KREF,4020,Diversified Financials
GTHX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
HAFC,4010,Banks
HAFC,4010,Banks
NSIT,4520,Technology Hardware & Equipment
SSTI,4510,Software & Services
AZTA,4530,Semiconductors & Semiconductor Equipment
SNEX,4020,Diversified Financials
SNEX,4020,Diversified Financials
ACIW,4510,Software & Services
STRT,2510,Automobiles & Components
BY,4010,Banks
BY,4010,Banks
APRN,3010,Food & Staples Retailing
ABC,3510,Health Care Equipment & Services
ATLO,4010,Banks
ATLO,4010,Banks
CBZ,2020,Commercial & Professional Services
BHF,4030,Insurance
DRI,2530,Consumer Services
RMD,3510,Health Care Equipment & Services
SAFE,6010,Real Estate
GPMT,4020,Diversified Financials
BBCP,2010,Capital Goods
BKR,1010,Energy
ECVT,1510,Materials
DCPH,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SWCH,4510,Software & Services
ANGI,5020,Media & Entertainment
MCB,4010,Banks
MCB,4010,Banks
ALTR,4510,Software & Services
PACK,1510,Materials
BAND,5010,Telecommunication Services
CBTX,4010,Banks
CBTX,4010,Banks
AQUA,2010,Capital Goods
MBIN,4010,Banks
MBIN,4010,Banks
SAIL,4510,Software & Services
AIHS,4020,Diversified Financials
SFIX,2550,Retailing
SBT,4010,Banks
SBT,4010,Banks
ARCT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ILPT,6010,Real Estate
LBC,4010,Banks
LBC,4010,Banks
DNLI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
QTRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
AMEH,3510,Health Care Equipment & Services
AVYA,4510,Software & Services
RCKT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ADT,2020,Commercial & Professional Services
WHD,1010,Energy
COLD,6010,Real Estate
NBSE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ZS,4510,Software & Services
STEP,4020,Diversified Financials
VXRT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DBX,4510,Software & Services
ZUO,4510,Software & Services
WH,2530,Consumer Services
LEVL,4010,Banks
LEVL,4010,Banks
CHX,1010,Energy
LASR,4520,Technology Hardware & Equipment
GSHD,4030,Insurance
INSP,3510,Health Care Equipment & Services
OBNK,4010,Banks
OBNK,4010,Banks
JRSH,2520,Consumer Durables & Apparel
EVOP,4510,Software & Services
USX,2030,Transportation
DOMO,4510,Software & Services
AVLR,4510,Software & Services
BV,2020,Commercial & Professional Services
IIIV,4510,Software & Services
VNE,2510,Automobiles & Components
BE,2010,Capital Goods
EPRT,6010,Real Estate
CCB,4010,Banks
CCB,4010,Banks
REPL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RUBY,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ALLK,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IAA,2020,Commercial & Professional Services
TENB,4510,Software & Services
ARLO,4520,Technology Hardware & Equipment
ESTA,3510,Health Care Equipment & Services
FTDR,2530,Consumer Services
MESA,2030,Transportation
LTHM,1510,Materials
GTX,2510,Automobiles & Components
REZI,2010,Capital Goods
EB,5020,Media & Entertainment
ARVN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
UPWK,2020,Commercial & Professional Services
GH,3510,Health Care Equipment & Services
YMAB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MNTV,4510,Software & Services
CBNK,4010,Banks
CBNK,4010,Banks
SIBN,3510,Health Care Equipment & Services
TWST,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ESTC,4510,Software & Services
AMK,4020,Diversified Financials
AXNX,3510,Health Care Equipment & Services
MRNA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DOW,1510,Materials
BYND,3020,"Food, Beverage & Tobacco"
ORGO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FOXA,5020,Media & Entertainment
CVET,3510,Health Care Equipment & Services
LYFT,2030,Transportation
PBFS,4010,Banks
PBFS,4010,Banks
PLMR,4030,Insurance
CHNG,3510,Health Care Equipment & Services
MNRL,1010,Energy
ZM,4510,Software & Services
PINS,5020,Media & Entertainment
KTB,2520,Consumer Durables & Apparel
SCPL,5020,Media & Entertainment
TMDX,3510,Health Care Equipment & Services
AVTR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
UBER,2030,Transportation
RRBI,4010,Banks
RRBI,4010,Banks
MEC,2010,Capital Goods
SPFI,4010,Banks
SPFI,4010,Banks
CTVA,1510,Materials
RCAT,4520,Technology Hardware & Equipment
PSNL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ADPT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
REAL,2550,Retailing
EDSA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
KRUS,2530,Consumer Services
DT,4510,Software & Services
ONEW,2550,Retailing
CFB,4010,Banks
CFB,4010,Banks
NVST,3510,Health Care Equipment & Services
OPCH,3510,Health Care Equipment & Services
SDC,3510,Health Care Equipment & Services
NET,4510,Software & Services
CRNC,4510,Software & Services
PTON,2520,Consumer Durables & Apparel
VIR,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
TXG,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BRBR,3030,Household & Personal Products
PGNY,3510,Health Care Equipment & Services
OCGN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OYST,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PINE,6010,Real Estate
SITM,4530,Semiconductors & Semiconductor Equipment
AHCO,3510,Health Care Equipment & Services
BILL,4510,Software & Services
REYN,3030,Household & Personal Products
KLR,4510,Software & Services
SPT,4510,Software & Services
ARNC,1510,Materials
IMVT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ARQT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
NREF,4020,Diversified Financials
VRT,2010,Capital Goods
OTIS,2010,Capital Goods
CARR,2010,Capital Goods
VNT,4520,Technology Hardware & Equipment
SLQT,4030,Insurance
NARI,3510,Health Care Equipment & Services
LUNG,3510,Health Care Equipment & Services
ACCD,3510,Health Care Equipment & Services
MSGE,5020,Media & Entertainment
ALIT,2020,Commercial & Professional Services
PLRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RPRX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FOUR,4510,Software & Services
AMTI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
VRM,2550,Retailing
LPRO,4020,Diversified Financials
GBIO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EBC,4010,Banks
EBC,4010,Banks
RXT,4510,Software & Services
BLI,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
IAC,5020,Media & Entertainment
LMND,4030,Insurance
MEG,2020,Commercial & Professional Services
BIGC,4510,Software & Services
NRIX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DCT,4510,Software & Services
U,4510,Software & Services
PLTR,4510,Software & Services
FROG,4510,Software & Services
AMWL,3510,Health Care Equipment & Services
BNL,6010,Real Estate
PTVE,1510,Materials
AVO,3020,"Food, Beverage & Tobacco"
BSY,4510,Software & Services
CRSR,4520,Technology Hardware & Equipment
KRON,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
MPLN,3510,Health Care Equipment & Services
CERE,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LESL,2550,Retailing
ALGM,4530,Semiconductors & Semiconductor Equipment
GLTO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CNXC,4510,Software & Services
GCMG,4020,Diversified Financials
AFRM,4510,Software & Services
DASH,2550,Retailing
AAN,2550,Retailing
QS,2510,Automobiles & Components
AIRC,6010,Real Estate
LAZR,2510,Automobiles & Components
AI,4510,Software & Services
SKLZ,5020,Media & Entertainment
GOEV,2510,Automobiles & Components
PRCH,2550,Retailing
PLTK,5020,Media & Entertainment
VLON,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
APPH,3020,"Food, Beverage & Tobacco"
BFLY,3510,Health Care Equipment & Services
INNV,3510,Health Care Equipment & Services
CHPT,2010,Capital Goods
EBET,2530,Consumer Services
GRVI,3030,Household & Personal Products
PYCR,4510,Software & Services
STEM,2010,Capital Goods
OWL,4020,Diversified Financials
ORGN,1510,Materials
WEBR,2520,Consumer Durables & Apparel
GXO,2030,Transportation
CCCS,4510,Software & Services
AMPL,4510,Software & Services
VLD,2010,Capital Goods
DISH,5020,Media & Entertainment
LSI,6010,Real Estate
GIC,2010,Capital Goods
WAB,2010,Capital Goods
DIT,2550,Retailing
AAWW,2030,Transportation
KFRC,2020,Commercial & Professional Services
ACGL,4030,Insurance
RE,4030,Insurance
MYGN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RNR,4030,Insurance
RNR,4030,Insurance
POOL,2550,Retailing
DVA,3510,Health Care Equipment & Services
BANR,4010,Banks
BANR,4010,Banks
HSIC,3510,Health Care Equipment & Services
AEIS,4520,Technology Hardware & Equipment
EL,3030,Household & Personal Products
SAM,3020,"Food, Beverage & Tobacco"
IVAC,4520,Technology Hardware & Equipment
NTAP,4520,Technology Hardware & Equipment
NVAX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CTXS,4510,Software & Services
NUAN,4510,Software & Services
HTLF,4010,Banks
HTLF,4010,Banks
MSM,2010,Capital Goods
SGU,5510,Utilities
CLB,1010,Energy
ASTC,2010,Capital Goods
SCCO,1510,Materials
LNDC,3020,"Food, Beverage & Tobacco"
CTLP,4510,Software & Services
CMCO,2010,Capital Goods
UNTY,4010,Banks
UNTY,4010,Banks
FORD,2520,Consumer Durables & Apparel
IRM,6010,Real Estate
HUBG,2030,Transportation
ALJJ,4510,Software & Services
SASR,4010,Banks
SASR,4010,Banks
TRV,4030,Insurance
TRV,4030,Insurance
NBIX,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
SBSI,4010,Banks
SBSI,4010,Banks
ANSS,4510,Software & Services
DCOM,4010,Banks
DCOM,4010,Banks
FDS,4020,Diversified Financials
PROV,4010,Banks
PROV,4010,Banks
OCFC,4010,Banks
OCFC,4010,Banks
TTEC,4510,Software & Services
MVIS,4520,Technology Hardware & Equipment
ANF,2550,Retailing
ENDP,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
WTBA,4010,Banks
WTBA,4010,Banks
WTFC,4010,Banks
WTFC,4010,Banks
PAG,2550,Retailing
USNA,3030,Household & Personal Products
TGI,2010,Capital Goods
NOV,1010,Energy
UNFI,3010,Food & Staples Retailing
PLUS,4520,Technology Hardware & Equipment
NUS,3030,Household & Personal Products
STLD,1510,Materials
GEL,1010,Energy
VSAT,4520,Technology Hardware & Equipment
HLIO,2010,Capital Goods
CALM,3020,"Food, Beverage & Tobacco"
NSP,2020,Commercial & Professional Services
MTN,2530,Consumer Services
CIEN,4520,Technology Hardware & Equipment
KMX,2550,Retailing
EEFT,4510,Software & Services
TTWO,5020,Media & Entertainment
ALV,2510,Automobiles & Components
FBC,4010,Banks
FBC,4010,Banks
RMBS,4530,Semiconductors & Semiconductor Equipment
AMZN,2550,Retailing
ARE,6010,Real Estate
ARE,6010,Real Estate
QRVO,4530,Semiconductors & Semiconductor Equipment
RL,2520,Consumer Durables & Apparel
MMS,4510,Software & Services
BXP,6010,Real Estate
BXP,6010,Real Estate
SLP,3510,Health Care Equipment & Services
PPBI,4010,Banks
PPBI,4010,Banks
HLX,1010,Energy
HSKA,3510,Health Care Equipment & Services
EGHT,4510,Software & Services
CXW,2020,Commercial & Professional Services
JLL,6010,Real Estate
UMPQ,4010,Banks
UMPQ,4010,Banks
BFAM,2530,Consumer Services
SLG,6010,Real Estate
SLG,6010,Real Estate
NICK,4020,Diversified Financials
NICK,4020,Diversified Financials
PETS,2550,Retailing
YUM,2530,Consumer Services
FARO,4520,Technology Hardware & Equipment
NLY,4020,Diversified Financials
NRC,3510,Health Care Equipment & Services
OSIS,4520,Technology Hardware & Equipment
CHRW,2030,Transportation
CHH,2530,Consumer Services
CSR,6010,Real Estate
CSR,6010,Real Estate
EPR,6010,Real Estate
MTD,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CTHR,2520,Consumer Durables & Apparel
AMG,4020,Diversified Financials
AMG,4020,Diversified Financials
GEOS,1010,Energy
BB,4510,Software & Services
INGR,3020,"Food, Beverage & Tobacco"
URI,2010,Capital Goods
LCNB,4010,Banks
LCNB,4010,Banks
LIVE,2520,Consumer Durables & Apparel
HFWA,4010,Banks
HFWA,4010,Banks
TSBK,4010,Banks
TSBK,4010,Banks
SCS,2020,Commercial & Professional Services
OPOF,4010,Banks
OPOF,4010,Banks
VRSN,4510,Software & Services
IESC,2010,Capital Goods
MRCY,2010,Capital Goods
PWR,2010,Capital Goods
CBAN,4010,Banks
CBAN,4010,Banks
SRDX,3510,Health Care Equipment & Services
HLMN,2010,Capital Goods
TPB,3020,"Food, Beverage & Tobacco"
AMCR,1510,Materials
LOGI,4520,Technology Hardware & Equipment
NCLH,2530,Consumer Services
AMT,6010,Real Estate
BSRR,4010,Banks
BSRR,4010,Banks
COLM,2520,Consumer Durables & Apparel
APDN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
PGC,4010,Banks
PGC,4010,Banks
FGBI,4010,Banks
FGBI,4010,Banks
LBAI,4010,Banks
LBAI,4010,Banks
TCFC,4010,Banks
TCFC,4010,Banks
AMKR,4530,Semiconductors & Semiconductor Equipment
VTR,6010,Real Estate
VTR,6010,Real Estate
IOSP,1510,Materials
WCN,2020,Commercial & Professional Services
CATC,4010,Banks
CATC,4010,Banks
HCKT,4510,Software & Services
HZO,2550,Retailing
MSTR,4510,Software & Services
EGBN,4010,Banks
EGBN,4010,Banks
CTSH,4510,Software & Services
FNLC,4010,Banks
FNLC,4010,Banks
CMLS,5020,Media & Entertainment
CSGP,2020,Commercial & Professional Services
RSG,2020,Commercial & Professional Services
FMAO,4010,Banks
FMAO,4010,Banks
RBCAA,4010,Banks
RBCAA,4010,Banks
CCI,6010,Real Estate
SWBI,2520,Consumer Durables & Apparel
PB,4010,Banks
PB,4010,Banks
VABK,4010,Banks
VABK,4010,Banks
SNBR,2550,Retailing
BCOR,4020,Diversified Financials
HT,6010,Real Estate
NVDA,4530,Semiconductors & Semiconductor Equipment
AXL,2510,Automobiles & Components
APTV,2510,Automobiles & Components
KFY,2020,Commercial & Professional Services
EBTC,4010,Banks
EBTC,4010,Banks
BKNG,2530,Consumer Services
TREX,2010,Capital Goods
CFFN,4010,Banks
CFFN,4010,Banks
CNX,1010,Energy
WCC,2010,Capital Goods
FFIV,4520,Technology Hardware & Equipment
GEG,3510,Health Care Equipment & Services
FISI,4010,Banks
FISI,4010,Banks
JNPR,4520,Technology Hardware & Equipment
ZD,5020,Media & Entertainment
BMRN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LII,2010,Capital Goods
PRFT,4510,Software & Services
NTCT,4520,Technology Hardware & Equipment
ARLP,1010,Energy
DHC,6010,Real Estate
BLK,4020,Diversified Financials
BLK,4020,Diversified Financials
SFST,4010,Banks
SFST,4010,Banks
AKAM,4510,Software & Services
KTOS,2010,Capital Goods
CHTR,5020,Media & Entertainment
ONTO,4530,Semiconductors & Semiconductor Equipment
A,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
BGCP,4020,Diversified Financials
ZYXI,3510,Health Care Equipment & Services
BBGI,5020,Media & Entertainment
SLAB,4530,Semiconductors & Semiconductor Equipment
EW,3510,Health Care Equipment & Services
EPC,3030,Household & Personal Products
CCMP,4530,Semiconductors & Semiconductor Equipment
EBMT,4010,Banks
EBMT,4010,Banks
HSTM,3510,Health Care Equipment & Services
MET,4030,Insurance
MET,4030,Insurance
LPSN,4510,Software & Services
SGMO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
EXEL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
ON,4530,Semiconductors & Semiconductor Equipment
FYBR,5010,Telecommunication Services
CEVA,4530,Semiconductors & Semiconductor Equipment
ISSC,2010,Capital Goods
RBBN,4520,Technology Hardware & Equipment
VC,2510,Automobiles & Components
ISRG,3510,Health Care Equipment & Services
CRL,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DLA,2520,Consumer Durables & Apparel
ENTG,4530,Semiconductors & Semiconductor Equipment
SAVA,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LTRX,4520,Technology Hardware & Equipment
EQIX,6010,Real Estate
MCO,4020,Diversified Financials
TTMI,4520,Technology Hardware & Equipment
ITGR,3510,Health Care Equipment & Services
TNET,2020,Commercial & Professional Services
EXAS,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
RGP,2020,Commercial & Professional Services
ALGN,3510,Health Care Equipment & Services
GRMN,2520,Consumer Durables & Apparel
SGEN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
OIS,1010,Energy
NOG,1010,Energy
BTU,1010,Energy
MPX,2520,Consumer Durables & Apparel
SYNA,4530,Semiconductors & Semiconductor Equipment
MDLZ,3020,"Food, Beverage & Tobacco"
OMCL,3510,Health Care Equipment & Services
SHBI,4010,Banks
SHBI,4010,Banks
PRU,4030,Insurance
PRU,4030,Insurance
ACN,4510,Software & Services
AXON,2010,Capital Goods
CCRN,3510,Health Care Equipment & Services
BG,3020,"Food, Beverage & Tobacco"
NTUS,3510,Health Care Equipment & Services
XPO,2030,Transportation
BGFV,2550,Retailing
ANTM,3510,Health Care Equipment & Services
ANTM,3510,Health Care Equipment & Services
CNC,3510,Health Care Equipment & Services
AYI,2010,Capital Goods
PDM,6010,Real Estate
MANT,2020,Commercial & Professional Services
ALR,3510,Health Care Equipment & Services
CORT,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
CCOI,5010,Telecommunication Services
NFLX,5020,Media & Entertainment
CVGW,3020,"Food, Beverage & Tobacco"
CPSI,3510,Health Care Equipment & Services
ACM,2010,Capital Goods
GLDD,2010,Capital Goods
TDG,2010,Capital Goods
TA,2550,Retailing
NPO,2010,Capital Goods
CME,4020,Diversified Financials
WHG,4020,Diversified Financials
NDAQ,4020,Diversified Financials
BANC,4010,Banks
BANC,4010,Banks
MMLP,1010,Energy
PFS,4010,Banks
PFS,4010,Banks
TCBI,4010,Banks
TCBI,4010,Banks
PRAA,4020,Diversified Financials
SAIA,2030,Transportation
SUWN,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
STX,4520,Technology Hardware & Equipment
HALO,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
FBMS,4010,Banks
FBMS,4010,Banks
AXS,4030,Insurance
NTGR,4520,Technology Hardware & Equipment
MODV,3510,Health Care Equipment & Services
ATSG,2030,Transportation
CRDF,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
LKQ,2550,Retailing
AHT,6010,Real Estate
PMCB,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
XPER,4510,Software & Services
SNX,4520,Technology Hardware & Equipment
UTI,2530,Consumer Services
TPX,2520,Consumer Durables & Apparel
HTH,4010,Banks
HTH,4010,Banks
AIZ,4030,Insurance
AIZ,4030,Insurance
CMP,1510,Materials
VST,5510,Utilities
PCB,4010,Banks
PCB,4010,Banks
SRC,6010,Real Estate
SRC,6010,Real Estate
CRM,4510,Software & Services
GNW,4030,Insurance
SP,2020,Commercial & Professional Services
BGS,3020,"Food, Beverage & Tobacco"
DPZ,2530,Consumer Services
GOOGL,5020,Media & Entertainment
MORN,4020,Diversified Financials
BWFG,4010,Banks
BWFG,4010,Banks
BECN,2010,Capital Goods
WLK,1510,Materials
ENS,2010,Capital Goods
ORA,5510,Utilities
DLR,6010,Real Estate
ACC,6010,Real Estate
BXC,2010,Capital Goods
LVS,2530,Consumer Services
KRNY,4010,Banks
KRNY,4010,Banks
PBIP,4010,Banks
PBIP,4010,Banks
ARC,2020,Commercial & Professional Services
CYRX,3510,Health Care Equipment & Services
MPW,6010,Real Estate
NP,1510,Materials
INBK,4010,Banks
INBK,4010,Banks
PBH,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
DLB,4510,Software & Services
WEX,4510,Software & Services
LHCG,3510,Health Care Equipment & Services
EXLS,4510,Software & Services
LAZ,4020,Diversified Financials
AX,4010,Banks
AX,4010,Banks
DXCM,3510,Health Care Equipment & Services
MNOV,3520,"Pharmaceuticals, Biotechnology & Life Sciences"
INFO,2020,Commercial & Professional Services
BLDR,2010,Capital Goods
WMG,5020,Media & Entertainment
